category,page_url,picture_url,title,company,work,qualification,favor,welfare,skill_stack,place,money,employee
웹 개발자,https://www.wanted.co.kr/wd/89464,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F24765%2Fpwi0g1qwsp4svens__1080_790.jpg&w=1000&q=75,백엔드 개발,하나금융파인드,"• 인슈테테크 플랫폼 백엔드 개발
• 기본스킬: java","• 대졸 이상
• 경력 3년 이상","• GA시스템개발 유경험자
• ERP 또는 기간계시스템 연동 유경험자
• DB모델링 경험이 있는 분","• 하나원데이: 매월1(One)로 끝나는 날 점심시간 2시간
• 파트너십 데이: CEO와 함께하는 소통의 시간, 조기 퇴근권 추첨
• 멘토링 제도: MZ 세대와 함께 하는 가치 공유 리버스 멘토링
• 단체상해보험 가입: 업무 수행 중 발생한 상해는 회사가 365일 보장
• 간식/커피 지원: 무제한 간식과 음료수 및 캡슐커피 무한지원
• 시차출퇴근: 나와 우리 가족을 위한 시차출퇴근 제도
• 조식 지원: 직원 건강을 위한 매주 월요일 아침 제공
• 자율복장: 무더운 여름에는 쿨비즈, 사계절 자율복장
• 생일휴가: 신청서 필요 없는 오후 반차, 선물은 덤으로 증정
• 명절/창립기념일 선물: 즐거운 명절과 창립기념일 푸짐한 선물 전달
• 리프레쉬 제도: 3년마다 5일 유급휴가 50만원 포상금 제공
• 복지포인트: 건강 및 자기개발을 위해 매월 복지 포인트 제공
• 학자금 지원: 미취학 아동, 고등학교, 대학교 자녀 학자금 지원
• 경조금 지원: 함께 기뻐하고 슬퍼하는 경조금 지원
• 건강검진: 직원 우리의 미래, 매년 빵빵한 건강검진 지원(가족 포함)
• 의료비 지원: 직원의 가족도 우리의 가족, 본인 및 가족 의료비 지원
• 자녀 응원 선물: 초등학교 입학 자녀, 고3 수험생 자녀 응원 선물","Zeplin
Git
Github
VueJS
CSS
HTML
Java
JavaScript
CSS3
CSS 자바 스크립트
HTML 5
HTML 이메일
HTML 스크립트","서울특별시 종로구 창경궁로 117, 5층(인의동, 하나손해보험빌딩)",5878,26
웹 개발자,https://www.wanted.co.kr/wd/35141,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F1288%2F15423_2_0.__1080_790.jpg&w=1000&q=75,솔루션 개발,휴머스온,"- 솔루션 백엔드 개발
- Java framework 기반 시스템 개발
- 카카오 알림톡, 친구톡 API 개발
- 대량 이메일/앱푸시 플랫폼 개발","- 개발 경력 2년이상 ~ 10년 이하 
- Spring framework 이해 및 활용 가능","- JAVA Back-end 개발 경험이 있으신 분
- RDBMS의 이해와 활용 경험을 가지고 계신 분
- API, 웹서버 개발과 유지보수 경험이 있으신 분
- E-commerce  도메인 경력을 가지고 계신 분","＜업무에만 집중 할 수 있는 근무환경을 만들고자 노력합니다＞
 * 선릉역 3번출구 도보 5초 거리에 위치
 * CAFE HUMUS 운영_커피, 음료 제공
 * 아침(김밥, 빵), 간식(컵라면, 음료수 등) 제공

＜개인의 성장을 지원하고 회사의 성장을 생각합니다＞
 * 온라인/오프라인 교육 지원
 * 세미나 참석지원
 * 도서 구입비 지원

＜업무 효율을 위해서 쉬는 것도 중요합니다＞
 * 자유로운 연차사용
 * Refresh 휴가 및 지원금 지급 (5년,10년)
 * 징검다리연휴 전사 휴무
 * 결혼기념일 조기퇴근
 * 콘도이용 지원

＜더 다양한 복지를 위해 고민하고 있습니다＞
 * 사내 대출 제도 운영
 * 명절 상여금/선물 지급
 * 생일선물(상품권) 지급
 * 경조사 지원(경조휴가 및 경조비 등)","AngularJS
Azure
Hadoop
Linux
MySQL
React
Redis
Spark
VueJS
Java
ObjectiveC
Python
Swift
AWS
ElasticSearch
Spring Framework
GCP
Spring Boot","서울특별시 강남구 역삼2동 세방빌딩 10층, 12층",없음,없음
웹 개발자,https://www.wanted.co.kr/wd/33450,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F10085%2Foilrz8hdlaggl48u__1080_790.jpg&w=1000&q=75,풀스택 개발자 (Fullstack Developer),어퍼코리아,"기존 완성된 서비스 유지/관리
대규모 트래픽 관리
필수 테스트 코드 작성
개발팀 인프라 구성 참여
글로벌 서비스 신규 사업 참여
신사업 프로젝트 참여
연계 모듈 프로젝트 참여
코드리뷰 인프라 구성","[담당업무]
react & typescript & nodejs & redhinkDB
기존 완성된 ERP 플랫폼 습득
이슈 할당 및 처리
대규모 트래픽 서비스에 대해 연구
새로운 기술 및 복지에 대해 연구
새로운 이슈에 대한토론 & 해결

[사용중인 기술]
React, React Native, next.js, Node.js, GraphQL(Apollo),
MobX, CSS-in-JS(emotion), RethinkDB, Jest, Amazon Web Services,
Docker, Redis, Kubernetes, Rancher, Github Actions, CouchDB(foundationDB),
Cypress, Kafka, ELK, Grafana, Typescript, Prisma, postgresql, recoil","DevOps/Backend/Frontend
새로운 문화를 만들어가실분
새로운 기술에 거부감이 없으신분
재택근무에 지장이 없으신분","출퇴근 10 to 5
원하는 모델의 300만원 상당의 장비 구입 지원
32"" 4k 모니터 지원
연말, 휴가, 경조사비 지원
중식, 간식, 커피, 음료 등 모든 먹거리 지원
입사 후 기존 프로세스 이해 및 업무 할당이 가능 시점부터 주 1~3회 재택
개발에 필요한 모든 서적과 세미나 교육 지원 (평일 가능, 발표자일 경우 준비 기간 제공)
건강검진비용 지원
자유로운 연차/휴가


- 상세 채용 공고 & 채용 과정
이력서 검토 ＞ 코딩테스트 ＞ CTO 기술면접 (화상) ＞ 임원&팀원 인터뷰 (대면) ＞ 오퍼레터 발송","Github
GraphQL
MySQL
React
Redis
JavaScript
Node.js
AWS
DevOps
Apache
Docker
NodeJS
Nginx","경기도 성남시 분당구 대왕판교로 670, 유스페이스2 A동 404호",3689,7
웹 개발자,https://www.wanted.co.kr/wd/9542,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F123%2Fdptk3brhlolg0qew__1080_790.png&w=1000&q=75,서버 성능 모니터링 에이전트 개발,와탭랩스(WhaTapLabs),"• 서버 성능 모니터링 에이전트 개발
• 클라우드 성능 모니터링 에이전트 개발
• 쿠버네티스 성능 모니터링 에이전트 개발
• 기타 성능 모니터링 에이전트 개발","• Go 언어 사용 가능
• 리눅스 OS 성능에 대한 이해
• 윈도우 OS 성능에 대한 이해
• 클라우드 자원 성능에 대한 이해","• Java / Node.js / Python / PHP 등 다언어 학습 가능
• 시스템 성능 컨설팅 경험
• 클라우드 기술 자격증
• 쿠버네티스 기술 자격증","[일하는 방식]
 • 호칭은 이름 뒤에 '님'을 붙여 사용하고 직급이 없는 수평적인 문화를 지향합니다
 • 불필요한 회의를 지양하며, 업무상 이슈 및 공유 사항은 필요할 때 수시로 미팅합니다.
 • 매주 금요일은 업무보다는 '공유세션'이라는 이름으로 팀원 뿐만 아니라 타 직무 멤버와 협업을 장려합니다. 한주를 되돌아보고 업무를 공유하거나 창조적 발상을 실현하기 위한 준비 시간을 갖습니다.
 • 수평적 토론 문화를 지향하므로, 타 멤버에 자유롭게 피드백 의견을 제시할 수 있습니다.

[업무 환경]
 • 유연근무(시차출근제) 시행으로 오전 11시까지 자율적으로 출근할 수 있습니다. 
 • 강남역 9번 출구에서 3분 거리에 있습니다.
 • 자율복장으로 일하기 편한 옷차림이 가장 좋은 옷차림입니다.
 • 개발팀 / 디자인팀은 M1 맥북 프로 혹은 동일 가격대의 윈도우 노트북, 마케팅팀은 LG그램이 제공됩니다.

[혜택 및 복지]
 • 본인이 읽는 책이면 어떤 책이든 회사에서 구매해 드립니다.
 • 복지비 연간 240 만원 지원.
 • 세미나, 교육 등 참석을 권장하고 비용을 지원합니다. 
 • 직무 관련 외부 교육 신청 비용을 지원합니다. 
 • 본인의 성장에 도움이 되는 업무와 연관된 강의라면 회사에서 구매해 드립니다.
 • 회사 블로그에 업무 관련 글을 게시하면, 묻지마 반차권을 제공해 드립니다.
 • 본인과 가족 생일에는 소중한 분들과 보낼 수 있도록 16시에 퇴근합니다.
 • 간식과 음료가 언제나 마련되어 있습니다. 
 • 금요일은 회사에서 점심식사를 제공합니다. 전직원과 함께 즐거운 식사시간을 보내세요.
 
[채용절차]
 • 서류 면접: 보내주신 이력서와 참고 자료를 검토합니다.
 • 대표 면접: 회사와 개인의 목표가 일치하는지 논의합니다.
 • 코딩테스트: 1시간 분량의 코딩테스트를 진행합니다.
 • 실무 면접: 함께 일할 동료들과 직무 적합성을 검토합니다.
 • 프로젝트 진행: 개발 과제에 대한 프로젝트를 진행합니다.
   • 주 1회 면접자와 피면접자가 협의한 시간에 과제 진행 상황을 리뷰하고 질의 응답을 진행합니다. (비대면)
   • 프로젝트 수행에 대한 비용을 지급합니다. (회사 내규 기준으로 정산하며 본인의사로 프로젝트를 중단한 경우에는 지급하지 않습니다.)
 • 최종합격: 채용 과제 수행 결과를 기반으로 최종합격 여부가 결정됩니다.",없음,"서울특별시 서초구 서초대로77길 17, 13층 1303호(스파크플러스강남4호점)",없음,49
웹 개발자,https://www.wanted.co.kr/wd/120048,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F2671%2Fiqmrnpjvgpp9cmfh__1080_790.jpg&w=1000&q=75,[카카오헤어샵] 백엔드 개발자,와이어트,• 헤어샵 서비스 운영/New Feature Backend API 구현,"• 개발 경력 3년 이상 또는 이에 준하는 경험이 있는 분
• Java/Spring 프로젝트에 능숙하신 분
• 문제를 정의하고, 해결하는 것에 재미를 느끼는 분
• 비개발직군과 의사소통이 어렵지 않은 분
• JPA / Mysql / Redis / Git / Docker 
• 상용 서비스 개발 및 유지보수 경험자","• 뷰티 프로젝트 경험이 있는 분
• 커머스 프로젝트 경험이 있는 분 
• Agile 방법론 경험이 있는 분
• MSA 경험이 있는 분
• 고성능, 고가용성, 대용량 시스템 개발 및 운영 경험이 있는 분
• 새로운 기술 습득과 지식 공유에 즐거움을 느끼시는 분
• 능동적으로 문제점을 찾고 해결하는 것을 즐기시는 분","▶일할 맛 나는 환경 - 언제, 누가 와도 즐겁게 일할 수 있어야 합니다.
 • 하이브리드 근무 
   매주 화요일 전사 공통출근일을 포함 주 2회 오피스 출근과 그외 재택근무를 통해
   크루들의 업무 효율성을 극대화할 수 있는 근무 제도를 운영해요

 • 월요병 없는 Happy Monday
   매주 월요일엔 오후 1시에 와주세요. 
크루의 월요일 시작이 조금 더 산뜻할 수 있도록!

 • 헤어샵 할인 쿠폰 지원
   더 많은 헤어샵을 가보고 더 많은 스타일을 시도해 주세요
   우리는 뷰티 트렌드를 이끌어가는 사람들이니까요

 • 타운홀 간식 상시 제공

▶쉴 맛나는 휴가 - 당신의 휴가는 당신의 권리입니다. 
 • 하계 유급 휴가 추가 지급(2일)
   더운 날엔 너무 지치잖아요. 조금 더 쉬어가도 괜찮습니다! 

 • 자유로운 연차 사용과 본인 결재 제도
   쉬는 데 눈치보지 말아요, 반반차 제도로 알차게 휴가를 사용해요

 • 열심히 일한 자, 쉬어라! 대체휴가 제도
   피치 못하게 평일 야근 혹은 주말 근무가 있었나요? 당연히 대체휴가로 보상해요 (통상임금 계약)

▶더 행복한 일상 - 매일매일이 더 건강하고 행복했으면 좋겠습니다.
 • 건강검진 연 1회 지원
   아프지 말아요, 함께 오래가기 위해 크루의 건강까지 생각하겠습니다

 • 단체보험 지원
   본인 포함 가족 4명까지 단체보험 혜택을 지원해요

 • 문화 여가비 지원 
   좋아하는 것을 더 많이 보고, 많이 느껴주세요
   연 40만원의 문화생활, 여행경비, 헬스장 이용 등의 Refresh 비용을 지원해요

 • 도서, 교육비 지원 
   크루들의 역량 개발을 응원해요
   연 40만원의 온오프라인 교육 참여 및 도서 지원을 통해 크루의 성장을 도와요!

 • 뉴크루활동비, 부서활동비, 생일 포인트, 명절 선물 지원
   크루들의 회사 생활과 좋은 날은 회사가 더 챙기고 싶어요!

 • 기타 각종 경조사 지원 (휴가 및 경조금 지원)
   본인, 자녀, 배우자, 부모님의 기쁨과 슬픔을 함께 하겠습니다","Confluence
Git
JIRA
React
Java
JavaScript
Kotlin
Python
SQL
Swift
TypeScript
RDBMS","서울 강남구 봉은사로 427, 9층(세별빌딩)",4385,176
웹 개발자,https://www.wanted.co.kr/wd/106526,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F4579%2Fskvuxshppmkz9ts4__1080_790.jpg&w=1000&q=75,[전략기획본부] DevOps Engineer,미디움,"- 개발팀과의 협업을 통해 적합한 인프라를 구성
- 서비스의 상태를 쉽게 확인하고 시스템 이상을 즉시 감지할 수 있는 모니터링 시스템을 구축
- 서비스의 개발과 배포를 자동화 하기 위한 CICD PIPELINE을 구축 및 운영.
- 컨테이너 기반의 고가용성 고확장성 서비스 플랫폼의 구축
- 프로젝트 계획 및 프로젝트 설계시 올바른 인프라, 보안, 배포, 운영 전략 논의 및 구성","- DevOps 2년 이상~7년 이하
- AWS, Azure, GCP 를 통한 서비스 배포 및 운영 경험이 있으신 분
- VPC, ELB, S3, Route 53, RDS, ElastiCache 등 AWS의 다양한 서비스의 사용 및 운영 경험
- Github, Jenkins, Code Piperline, 등 CICD 이용한 DevOps 경험
- 컨테이너 환경에 대한 이해 : Docker, ECS
- Infrastructure as Code (Terraform, etc.) 사용 경험","- CI / CD 파이프라인 구축 및 자동화에 관련한 경험이 있으신 분
- Git Flow version control
- ECS, Fargate
- Kafka, NginX, Redis, MySQL 등 주요 오픈소스 소프트웨어에 대한 사용 및 운영 경험
- 블록체인 구축 경험
- 로깅 및 모니터링 인프라 구축에 대한 경험이 있으신 분","◈ 처우 및 근무환경
- 경력과 성과를 고려하여 협의하며, 탁월한 성과는 업계 최고의 연봉으로 보상
- 사무실은 지하철 7호선 학동역 9번 출구에서 1분 위치하여, 편하게 출퇴근 가능

◈ 특별한 복리후생
- 각종 경조사 지원, 생일 당일 반차, 전 직원 건강검진 지원
- 퇴직금, 4대 보험가입
- 독서와 휴식을 즐길 수 있는 북카페 공간
- 편의점급 풍성한 간식 및 음료 제공 
- 도서 구입비 지원 
- 최고급 사양 컴퓨터, 회의실내 Apple TV, Smart TV 제공, 수면실 및 안마의자 배치
- 탄력 근무제 (기본적으로 10시부터 19시 출근)

◈ 특별한 조직문화
- 수평적인 조직문화 위한 영어이름 호칭제 사용
- 오픈마인드의 경영진
- 자유로운 연차 사용
- 제한 없이 자유롭게 연차 사용
- 자율 복장

◈ 전형절차
서류전형＜1차 기술 면접＜과제제출＜2차 최종 면접＜최종합격","Git
Github
Ethereum
Hyperledger
Linux
Java
JavaScript
TypeScript
Blockchain
AWS
Docker
Golang",없음,없음,없음
웹 개발자,https://www.wanted.co.kr/wd/114469,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F3275%2Fldrasbgxfy63vnmr__1080_790.jpg&w=1000&q=75,Frontend 개발자 (Vue),비누랩스,• 웹 프론트엔드 개발 전반,"• 웹 프론트엔드 개발 경력 3년 이상
• HTML5, JavaScript(ES6+), CSS(SCSS)에 대한 깊은 이해
• Vue.js 혹은 SPA 프레임워크(React, Angular)에 대한 능숙한 경험
• Git을 활용한 버전 관리에 대한 이해
• 논리적이고 원활한 커뮤니케이션 능력
• 정확한 상황 판단 및 차분하고 신속한 대응 능력
• 학사 이상 학위 소지자","• 적극적인 코드 리뷰를 통한 협업 및 코드 개선 경험
• GitLab, GitHub, Slack, Jira, Notion, Figma, Sketch, Zeplin 등을 활용한 커뮤니케이션 경험
• webpack을 이용한 모듈 번들링에 대한 이해와 다양한 loader 활용 경험
• Vue의 상태 관리에 대한 이해와 Vuex 활용 경험
• 반응형 웹 등 레이아웃 설계에 대한 이해와 UI/UX에 대한 관심
• 크로스 브라우징, 크로스 플랫폼, 하이브리드 앱 등 다양한 환경의 대응 경험
• 웹 접근성, 웹 표준에 대한 이해와 SEO 최적화 대응 경험
• 렌더링 과정 등 브라우저 수준에 대한 이해와 성능 최적화 경험
• Nuxt.js(혹은 Next.js) 등 서버사이드 렌더링 프레임워크 활용 경험
• Node.js 기반의 웹 서버 개발 경험
• RDBMS(MySQL)에 대한 이해와 SQL 활용 경험
• 소셜 및 커뮤니케이션 분야의 서비스에 대한 개발 경험
• 전산학(컴퓨터과학, 컴퓨터공학, 소프트웨어학 등) 관련 전공자","• 평일 9~10시 사이에 자유롭게 출근하여, 8시간 동안 집중하여 근무한 후 퇴근합니다.
• 연장·야간·주말 근무를 하게 되면, 시간외수당을 지급합니다. (비포괄임금제)
• 사유와 무관하게 연차 휴가를 사용할 수 있고, 편의에 따라 2, 4시간 단위로 사용할 수도 있습니다.
• 명절·생일·경조사에는 선물·기프티콘·부조금을 제공하며, 내부 규정에 따른 경조사 휴가를 제공합니다.
• 기업복지건강보험 가입과 매년 종합건강검진 제공을 통해 임직원의 건강을 지원합니다.
• 중소기업 청년 소득세 감면 지원을 받을 수 있습니다. (요건 충족 시)
• 최신 맥북 프로(M1 Pro)와 4K 듀얼 모니터를 지급합니다.
• 원하는 간식을 마음껏 즐길 수 있는 스낵바를 제공합니다.
• 홍대입구역(2호선·경의중앙선·공항철도)과 합정역(2·6호선) 인근의 홍대오피스에서 근무합니다.
• 더 나은 근무 환경을 위해 여의도 업무 지구로 오피스 이전이 계획되어 있습니다. (2023년 내)

＜ 채용 조건 ＞
• 근무 형태 : 정규직 (3개월 수습 기간)
• 채용 프로세스 : 서류 전형 → 코딩 테스트 → 직무 면접 → 임원 면접 → 합격자 발표
• 해외여행에 결격사유가 없어야 하며, 남성 지원자의 경우, 병역 필 또는 면제자여야 합니다.
• 제출한 서류에 허위 기재 또는 사실과 다른 내용이 있는 경우, 합격 및 입사가 취소될 수 있습니다.","Android
iOS
MySQL
VueJS
Java
JavaScript
Kotlin
Node.js
ObjectiveC
SQL
Swift
AWS
NodeJS",서울 마포구 홍대입구역 근처,4874,24
웹 개발자,https://www.wanted.co.kr/wd/88075,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F1504%2Fuzfoesn8gkl0kpzr__1080_790.jpg&w=1000&q=75,닥톡 서비스 Spring 백엔드 개발자,닥프렌즈,"• 닥톡 서비스 API 개발
• 닥톡 서비스 JSP 개발","• SpringFramework 최소 2년 경험
• MyBatis or JPA / Database / SQL 등 사용 경험
• HTML / CSS / JavaScript / JSP / jQuery / Ajax 등의 경험","• Restful API를 경험해본적 있는 사람
• 테스트 코드 작성 경험자
• AWS 경험자
• Git 사용 경험자
• 모바일 개발 환경 경험자
• 커뮤니케이션 시 서로의 의견을 논의 하는 것을 좋아하는 사람","• 먹고 싶은 건, 마음껏 먹기!
  - 중식, 석식비 지원
  - 스낵바에서 무제한 음료, 과자, 커피 제공
• 쉴 땐, 함께 신나게 놀기!
  - 매 달 문화 체험 비용 지원 (닥프렌즈 데이)
• 배우고 싶은게 있다면 미루지 않기!
  - 업무에 필요한 도서, 세미나, 컨퍼런스 비용 지원
  - 3개월 마다 사내 개발자 행사 운영
• 상대가 누구든, 편하게 이야기하기!
  - 대표님을 포함한 모든 임직원의 호칭은 '이름 + 님’
  - 누구든 직급을 떠나서 자유롭게 묻고 답하고, 하고 싶은 것들을 제안할 수 있음","Git
Android
iOS
VueJS
Kotlin
Swift
AWS
jQuery
Bootstrap
Spring Framework
Spring Boot","서울 서초구 논현로 161, 3층 닥프렌즈",4002,11
웹 개발자,https://www.wanted.co.kr/wd/114886,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F32432%2Fs8qyznfw3m80pe56__1080_790.jpg&w=1000&q=75,Full Stack 웹 개발자,아이이엑스,• 블록체인 기반 전력구매계약 및 REC 거래 온라인 플랫폼 개발,"• Java 또는 Kotlin을 사용한 설계 및 코딩 능숙
• Spring Framework 3.x, 5.x 및 Spring Boot를 사용 가능 
• 마이크로서비스 아키텍쳐 및 서비스 간 통신에 대한 높은 이해도
• MySQL 등 RDBMS를 이용한 개발, 운영 경험
• 대규모 트래픽 처리를 위한 애플리케이션 아키텍처 구성에 대해 관심이 많은 분
• CSS, HTML, JS, JSP 등에 대한 높은 이해도 또는 능숙함
• 사용 플랫폼: LINUX, Ethereum, AWS, GCP, K8S 등","• 웹 프론트엔드 개발 경험
• 전자 상거래 사이트 개발 경험 
• 배포 자동화 경험
• 보안에 대한 이해도
• 다중 사용자를 위한 서비스 개발 경험
• 마이크로서비스 아키텍처 개발 경험
• 영어회화 가능자","• 탄력적인 출퇴근제도(Core Time: 10:00~16:00)
• 리프레쉬 휴가제도(근속 3년 단위로 휴가 5일 부여, 최대 20일)
• 종합건강검진 지원
• 경조사비 및 경조휴가 지원
• 야근 시 식대 및 교통비 지원
• 편리하고 쾌적한 근무환경(위워크 강남역점, 강남역 6번 출구 도보 1분)","CSS
HTML
Java
JavaScript
Figma",서초구 강남대로 373,3086,6
웹 개발자,https://www.wanted.co.kr/wd/109805,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F376%2F5054_2_2.__1080_790.jpg&w=1000&q=75,서버 백엔드 개발,파수,"해당 직무는 아래의 2개 개발 영역 중 하나에 근무합니다.

지원자의 희망 및 채용 프로세스 상의 평가를 고려하여, 근무할 개발 영역을 최종 결정합니다.

 

▶ 개발영역 1 - Document Platform

파수의 다양한 협업 솔루션의 서버 파트를 설계하고 구현합니다. 사용자 입장에서 안전하고 효과적인 업무 시스템을 설계하고 만드는 것을 목표로 합니다.

 

1. 솔루션 서버, 서비스 개발

- Java 기반 서버 백엔드 프로그램 개발(마이크로서비스 아키텍처)

- Cloud용 SaaS 서비스 개발

2. 파수의 협업 솔루션 개발을 위한 백엔드 개발

3. 기업 대상의 Enterprise 서비스 개발

4. SMB 대상의 SaaS 서비스 개발

 

[주요 기술 역량]

- Java 개발

- Spring Framework

- 클라우드 서비스

- RDBMS

 

▶ 개발영역 2 - Cloud Service

인공지능 기술로 스마트앱 어워드 3년 연속 최우수상 수상에 빛나는 메모 플랫폼 DigitalPage의 서버 파트를 설계하고 구현합니다. B2C 사용자에서 혁신적인 메모 앱을 제공하기 위해 시스템을 설계하고 만드는 것을 목표로 합니다.

 

1. Java 기반 서버 백엔드 프로그램 개발 (마이크로서비스 아키텍쳐)

 2. AWS Cloud기반의 B2C서비스 운영 및 개발

 3. 웹서비스 설계 및 개발

 

[주요 기술 역량]

- Java Spring boot

- MVC framework

- MySQL(MariaDB)

- AWS Service 및 Google Service 활용

- Micro Services Architecture 및 Lambda API 구성","- 경력 요건 : 소프트웨어/서비스 신규기능 개발 경력 3년 이상

- Java 및 Spring Framework 개발 경험

- RDBMS 기반 업무 시스템 설계 및 튜닝

- AWS 및 Google Cloud 등 외부 API 서비스 연동 개발 및 운영 경험

- Enterprise 서비스 환경 개발 경험","- AWS / Oracle / Google 등 다양한 Cloud 서비스 경험

- mongoDB 등 대용량 DB 경험

- 클라우드서비스 CI/CD환경 구축 경험","① FIT Point – 선택적 복리후생제도
Fasoo인에게 꼭 맞는 선택적 복리후생제도! Fasoo인이라면 누구나 FIT Point를 매년 지급 받으며, 이 Point는 원하는 시기, 원하는 사용처에 자유롭게 사용할 수 있습니다.
(기본 Point 300,000/ 1년 근속마다 50,000 추가)

② Refresh 휴가 제도
열심히 일한 당신, 떠나라! Fasoo인은 3년마다 5일간의 달콤한 Refresh 휴가를 즐깁니다. Fasoo인들은 3년/6년/9년 등 3년 단위로 돌아오는 재충전의 시간을 누리며 더욱 빛나는 성과를 창출하고 있습니다.

③ 자기계발비 지원
Fasoo인 누구나 자기계발에 필요한 교육을 수강하여 업무역량을 
향상 시킬 수 있도록 1인 연간 최대 100만 원의 교육비용을 지원합니다.

④ 간식 / 석식
Fasoo인들의 휴식 공간인 라운지에는 향긋한 원두커피 / 각종 음료와 함께 잠을 깨우는 달콤한 군것질거리 및 계절과일이 마련되어 있어 업무에 지친 두뇌를 깨우고 새로운 활력을 재충전합니다. 인근 식당과 제휴하여 저녁 식사를 지원하여 Fasoo인들은 언제나 힘을 내어 집중할 수 있습니다.

⑤ 콘도&리조트 제휴
Fasoo는 한솔오크밸리, 대명비발디 등 전국 각지의 콘도와 제휴하여 임직원이 원하시는 날짜에 언제든 이용할 수 있도록 지원해드립니다.

⑥ 명절선물비 / 생일축하금 지원
풍요롭고 따뜻한 명절을 위한 명절선물비 지원으로 내가 원하는 다양한 명절 선물을 구매할 수 있습니다. 또한, 생일을 맞이하신 분은 백화점 상품권 선물을 받아, 더 즐거운 생일을 보낼 수 있습니다.

⑦ 종합검진
개인의 생활과 건강을 관리할 수 있도록 만 40세 이상의 임직원과 부서장 이상의 직원들에게 종합검진을 지원하고, 일반검진의 경우에도 건강보험공단 검진에 추가한 혈액검사 등을 지원하고 있습니다.",".NET
Flask
MySQL
React
Java
Python
SQL
AWS
UNIX
REST
COM
API
RDBMS
클라이언트 개발
Spring Framework
GUI 개발
MFC
정규 표현식
라이브러리 관리
WindDbg
Win32 API
Kernel Programming",없음,5782,없음
웹 개발자,https://www.wanted.co.kr/wd/93506,https://image.wanted.co.kr/optimize?src=https%3A%2F%2Fstatic.wanted.co.kr%2Fimages%2Fcompany%2F7810%2Frdqaqduwfm3d2kd3__1080_790.jpg&w=1000&q=75,[플랫폼개발팀] Frontend 개발자,한화생명보험,"■ 이런 일을 합니다

한화생명에서 개발 중인 서비스의 프론트엔드 개발 및 개선 업무를 담당합니다.

■ 전형절차

서류지원 ＞ (코딩테스트) ＞ 1차 실무면접 ＞ 2차 임원면접 ＞ 처우협의 ＞ 입사","■ 이런 분을 찾습니다

• 3년 이상 7년 이하 SPA 기반 프론트엔드 개발 경험 혹은 그에 준하는 실력
• HTML5, CSS3, Javascript에 대한 깊은 이해
• Webpack 등의 빌드 도구 경험
• 웹 프론트 기술 흐름에 지속적으로 관심갖는 분
• 논리적 사고와 문제 분석 및 해결 능력
• 동료들과 적극적이고 원활한 커뮤니케이션","■ 이런 분이면 더 좋습니다


• JSP/JSTL 등으로 구성된 페이지에 대한 SPA 페이지로 마이그레이션 경험
• ES6+, React, React, Next.js, Typescript, emotion, Storybook 기술 경험
• 디자인 시스템 개발 경험
• a11y에 대한 이해
• 네트워크 및 보안에 대한 높은 이해
• 테스트/배포 자동화 경험","• 개인연금 (신청자 限)
• 복지포인트
• 유치원/어린이집 자녀 월 정액보조금
• 자녀 학자금
• 휴양소 사용
• 사내 도서관, 동호회, 자기계발제도 지원 등


■ 지원서의 기재오류 및 누락이 발생하지 않도록 주의하시기 바라며, 오류로 인한 전형과정의 불이익은 책임지지 않습니다.
■ 부정한 채용청탁 사실이 인지되거나 그 외의 부정한 행위에 대한 상당한 의심이 되는 경우 합격이 취소 될 수 있습니다.
■ 지원서의 기재사항과 제출서류가 사실과 다르거나 입사 후 증빙제출이 불가한 경우, 채용합격이 취소됩니다.
■ 국가등록장애인 및 국가보훈대상자는 관련법 및 내부규정에 의거하여 우대합니다.
■ 각 전형결과 및 통보는 SMS으로 안내되오니, 휴대전화 번호를 정확하게 기재하여 주시기 바랍니다.","Java
JavaScript
Python
Shell
AWS
Spring Framework
JPA
RESTful Architecture
Spring Boot",없음,9147,없음
